problems2021-xai-mindset2-auto, 3600.28, 16.823005, 5728.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-biomed, 3600.49, 3.275126, 4452.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-dermatology, 3600.23, 2.338788, 1814.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-haberman, 3600.20, 0.797321, 1341.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-heart-c, 3600.44, 1.552517, 4353.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-irish, 0.58, 0.024470, 16.9, 1.27, 44178456, 0.260645, 0.081655, 36.9, 2136.00, 2757.1, 1
problems2021-xai-mindset2-mux6, 0.42, 0.001551, 0.0, 0.49, 1793613, 0.012407, 0.005363, 0.0, 5.20, 70.1, 1
problems2021-xai-mindset2-schizo, 3600.43, 13.838383, 4911.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-xai-mindset2-titanic, 0.91, 0.000494, 0.0, 0.97, 483831, 0.003438, 0.002361, 0.0, 1.11, 26.1, 1
problems2021-xai-mindset2-uci_mammo_data, 1121.08, 0.026442, 112.6, 1128.92, 3331497343, 0.275218, 0.085873, 115.2, 5676.21, 3401.4, 1
problems2021-atcoss-sugar-atcoss_sugar_06, 716.32, 0.013712, 393.4, 742.80, 2663092000, 0.131285, 0.043410, 402.1, 2729.12, 5442.6, 1
problems2021-phylogenetic-trees_berg-ms_320_20_20-0, 2200.60, 0.016596, 5461.0, 2421.22, 16184153935, 0.153007, 0.059042, 5462.0, 7342.37, 11958.9, 1
problems2021-exploits-synthesis_changjian_zhang-meltdown_min, 619.62, 0.376522, 1874.3, 639.66, 1163484873, 3.272337, 0.917800, 2027.8, 7590.93, 65537.5, 0
problems2021-packup-rand813_l2, 82.03, 4.158940, 1409.5, 155.94, 5209733934, 43.082486, 11.470364, 3880.3, 5303.84, 65538.4, 0
problems2021-aes-key-recovery-AES1-50-15, 3600.12, 0.013173, 596.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES1-60-18, 3600.11, 0.010704, 547.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES1-70-21, 3600.13, 0.005375, 553.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES1-72-29, 3600.13, 0.006149, 492.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES1-74-34, 3600.06, 0.004391, 617.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-50-51, 3600.06, 0.018505, 517.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-50-54, 3600.09, 0.018208, 732.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-50-55, 3600.16, 0.015522, 720.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-60-58, 3600.10, 0.008887, 508.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-70-64, 3600.10, 0.005846, 591.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-74-74, 3600.11, 0.004696, 639.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-key-recovery-AES2-74-75, 3600.09, 0.007501, 659.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-mul_8_11, 3600.99, 37.985307, 13708.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-mul_8_13, 3601.01, 39.200134, 14280.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-mul_8_14, 3600.84, 36.964069, 12579.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-mul_8_3, 3600.17, 3.981569, 1947.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-mul_8_9, 3600.39, 10.443569, 6417.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-sbox_4, 3600.03, 0.003121, 61.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-aes-sbox_8, 114.22, , 32773.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_01, 249.75, 0.018019, 103.6, 257.02, 235297213, 0.125826, 0.041337, 104.1, 1026.03, 2205.1, 1
problems2021-atcoss-mesat-atcoss_mesat_02, 3600.12, 0.015915, 756.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_03, 3600.10, 0.015884, 463.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_04, 3600.13, 0.019590, 508.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_11, 3600.10, , 1256.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_15, 3600.11, , 1245.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-mesat-atcoss_mesat_18, 3600.13, 0.015370, 944.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-sugar-atcoss_sugar_01, 125.57, 0.011767, 77.6, 137.17, 330534040, 0.120291, 0.039547, 86.4, 714.50, 1713.4, 1
problems2021-atcoss-sugar-atcoss_sugar_05, 3600.07, , 818.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-atcoss-sugar-atcoss_sugar_10, 3600.11, 0.014146, 448.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-bcp-hipp-yRa1-simp-simp-abcd_25.08, 0.97, 0.000270, 0.0, 1.01, 428216, 0.002355, 0.002359, 0.0, 0.98, 26.5, 1
problems2021-bcp-hipp-yRa1-simp-simp-ace_35.09, 0.14, 0.000394, 0.0, 0.19, 494091, 0.003111, 0.001496, 0.0, 1.35, 28.4, 1
problems2021-bcp-hipp-yRa1-simp-simp-cf_15.03, 0.16, 0.000149, 0.0, 0.20, 186100, 0.001171, 0.000710, 0.0, 0.70, 18.6, 1
problems2021-bcp-hipp-yRa1-simp-simp-ibd_45.07, 2.02, 0.001006, 9.7, 2.08, 12314394, 0.008790, 0.004843, 9.9, 11.86, 90.2, 1
problems2021-bcp-hipp-yRa1-simp-simp-unif-10_50r40.02, 0.03, 0.001187, 0.0, 0.09, 1454531, 0.008744, 0.004460, 0.0, 3.33, 56.7, 1
problems2021-bcp-hipp-yRa1-simp-simp-unif-30_50r40.01, 0.21, 0.001070, 0.0, 0.29, 1780010, 0.009053, 0.004484, 0.0, 4.03, 62.4, 1
problems2021-bcp-hipp-yRa1-simp-simp-unif-30_50r4.04, 0.21, 0.000879, 0.0, 0.26, 1016200, 0.007468, 0.003971, 0.0, 3.03, 51.7, 1
problems2021-bcp-hipp-yRa1-simp-simp-unif-50_30.20, 0.30, 0.000379, 0.0, 0.35, 417725, 0.003162, 0.002585, 0.0, 1.38, 27.3, 1
problems2021-bcp-hipp-yRa1-su-SU-100kb__simp-genos.haps.24, 1.86, 0.001902, 6.5, 2.50, 23718238, 0.018301, 0.008328, 6.6, 16.33, 122.4, 1
problems2021-bcp-hipp-yRa1-su-SU2__simp-genos.haps.61, 0.64, 0.001215, 0.0, 0.74, 4263381, 0.024892, 0.013414, 0.0, 16.75, 244.1, 1
problems2021-bcp-msp-normalized-ii8a2, 3600.09, 0.016273, 137.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-bcp-mtg-c1355_F127gat-418gat@1, 0.73, 0.001137, 0.0, 0.83, 1455831, 0.009013, 0.004187, 0.0, 3.93, 63.3, 1
problems2021-CircuitDebuggingProblems-ac97_ctrl-debug.dimacs, 110.55, , 32782.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-divider-debug.dimacs, 108.52, , 32793.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-mem_ctrl-debug.dimacs, 107.76, , 32789.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-mrisc-debug.dimacs, 122.29, , 32780.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-rsdecoder-debug.dimacs, 188.35, , 32792.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-spi-debug.dimacs, 109.35, , 32775.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-sudoku-debug.dimacs, 232.41, , 32788.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-vga-debug.dimacs, 106.92, , 32769.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitDebuggingProblems-wb-debug.dimacs, 110.55, , 32772.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-CircuitTraceCompaction-ctrl, 1.13, 0.000118, 5.0, 0.41, 1107946, 0.000714, 0.000306, 5.1, 2.27, 70.3, 1
problems2021-CircuitTraceCompaction-mrisc_mem2wire, 122.97, 0.000185, 78.2, 126.25, 51590137, 0.000872, 0.000329, 78.9, 340.59, 1119.7, 1
problems2021-CircuitTraceCompaction-spi, 6.71, 0.000605, 31.8, 6.33, 8138155, 0.004325, 0.001411, 31.7, 15.54, 456.9, 1
problems2021-CircuitTraceCompaction-sudoku, 23.70, 0.000158, 153.8, 25.32, 62260025, 0.000874, 0.000350, 152.8, 79.67, 2898.8, 1
problems2021-close_solutions-SAT04__industrial__vangelder__cnf-color__abb313GPIA-9-tr.used-as.sat04-321.cnf.wcnf.6, 3600.88, 34.146520, 12145.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug4_q0.used-as.sat04-723.cnf.wcnf.4, 108.02, , 32782.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__fuhs__AProVE11__AProVE11-12.cnf.wcnf.3, 115.54, , 32780.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16.cnf.wcnf.6, 289.38, , 32781.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-18-step16.cnf.wcnf.2, 921.34, , 32779.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-27-step14.cnf.wcnf.1, 286.32, , 32777.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.wcnf.3, 224.21, , 32787.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.wcnf.5, 246.49, , 32783.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__leberre__2dimensionalstrippacking__E05F18.cnf.wcnf.7, 3600.28, 10.425413, 3839.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__manthey__traffic__traffic_r_sat.cnf.wcnf.5, 131.61, , 32798.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-SAT11__application__manthey__traffic__traffic_r_sat.cnf.wcnf.6, 132.65, , 32796.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-close_solutions-teams20_l10a.cnf, 3600.20, 3.733827, 1894.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-ConsistentQueryAnswering-real-2, 1.14, 0.002968, 50.3, 0.76, 23296928, 0.103489, 0.059294, 66.1, 460.85, 2310.7, 1
problems2021-ConsistentQueryAnswering-real-5, 408.16, 25.183777, 3324.3, 504.69, 25144852480, 25.183777, NA, 32768.5, NA, NA, NA
problems2021-ConsistentQueryAnswering-real-6, 1.33, 0.002755, 55.5, 1.11, 24774495, 0.104448, 0.055676, 61.7, 395.09, 2401.2, 1
problems2021-ConsistentQueryAnswering-synthetic-10, 3.96, 3.889301, 28.9, 324.44, 30676103411, 175.304867, 77.320860, 19650.1, 2023.24, 65537.9, 0
problems2021-ConsistentQueryAnswering-synthetic-12, 6.24, 5.863828, 36.2, 459.18, 31453085696, 289.282475, 124.985351, 29719.3, 1952.04, 65539.3, 0
problems2021-ConsistentQueryAnswering-synthetic-14, 1.35, 0.656748, 41.6, 51.01, 4583871072, 26.124544, 12.618649, 3061.4, 2025.39, 65537.7, 0
problems2021-ConsistentQueryAnswering-synthetic-15, 0.53, 0.079066, 0.0, 6.86, 547722231, 3.212856, 1.600056, 396.7, 1791.88, 65537.2, 0
problems2021-ConsistentQueryAnswering-synthetic-21, 16.80, 8.644346, 252.8, , NA, NA, NA, , NA, NA, NA
problems2021-ConsistentQueryAnswering-synthetic-3, 1.19, 0.352489, 12.7, 20.17, 922746880, 10.213730, 7.051743, 1726.2, 1919.56, 65536.3, 0
problems2021-ConsistentQueryAnswering-synthetic-5, 0.79, 0.193815, 7.9, 15.83, 1350504709, 7.677184, 3.820174, 939.4, 1759.22, 65538.1, 0
problems2021-ConsistentQueryAnswering-synthetic-7, 0.50, 0.206066, 7.9, 16.89, 1513820166, 8.484736, 4.177705, 1029.2, 1708.08, 65539.4, 0
problems2021-decision-tree-anneal-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.67, 0.054232, 9921.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.44, 0.053533, 4167.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.63, 0.034545, 9896.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-australian-credit-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree, 3600.24, 0.032753, 2009.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-breast-cancer-un-rest-stratified-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree, 3600.52, 0.038144, 4758.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-car-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.39, 0.236900, 3635.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.87, 0.013679, 9577.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree, 3600.60, 0.009695, 6892.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-hypothyroid-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.28, 1.026161, 2667.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-lymph-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.75, 0.003918, 9966.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-mushroom-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.67, 7.020507, 7137.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree, 3600.14, 0.009745, 572.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.26, 0.012202, 2409.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-soybean-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.63, 0.030680, 8726.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-soybean-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree, 3600.06, 0.030860, 655.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-soybean-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.17, 0.030851, 2222.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-splice-1-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree, 3600.33, 0.956722, 3353.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-splice-1-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree, 3600.40, 0.975042, 5173.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree, 3600.33, 0.073452, 3339.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.18, 0.070204, 1446.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree, 3600.18, 0.073480, 986.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-vote-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree, 3163.86, 0.015397, 530.7, 3600.09, 27886130237, 0.157883, 0.050970, 531.2, NA, NA, NA
problems2021-decision-tree-vote-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree, 3600.21, 0.017805, 2060.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-decision-tree-vote-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree, 3600.48, 0.016037, 5399.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-des-cnf.11.p.9, 247.49, 2.145165, 928.1, 293.48, 4104184084, 18.386969, 5.127254, 2185.2, 3982.65, 65538.6, 0
problems2021-des-cnf.13.p.6, 85.33, 3.037353, 1231.3, 135.85, 4359235658, 26.130116, 7.063517, 2953.8, 5151.82, 65536.5, 0
problems2021-des-cnf.14.d.10, 54.58, 2.625145, 1076.2, 94.41, 3733731597, 22.381358, 6.321794, 2577.3, 4664.46, 65536.8, 0
problems2021-des-cnf.14.p.5, 290.67, 3.035829, 1225.4, 372.04, 5137002025, 25.865703, 7.056550, 2948.5, 5097.90, 65538.4, 0
problems2021-des-cnf.14.p.8, 953.43, 4.287565, 1721.1, 1048.64, 8200550689, 34.989783, 9.636716, 4104.2, 5859.89, 65536.5, 0
problems2021-des-cnf.15.p.10, 3600.24, 4.760967, 2496.5, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-des-cnf.16.p.4, 104.83, 3.353877, 1382.8, 141.86, 4959758009, 28.708703, 7.976383, 3339.6, 5782.82, 65538.1, 0
problems2021-des-cnf.17.t.10, 179.21, 6.499919, 2483.1, 277.89, 9211977180, 53.537394, 14.783580, 6074.7, 6500.85, 65537.4, 0
problems2021-des-cnf.19.d.10, 84.08, 4.342903, 1789.1, 154.23, 6376058597, 37.906089, 10.433080, 4349.1, 4793.37, 65536.5, 0
problems2021-des-cnf.19.p.5, 199.26, 6.202018, 2430.0, 295.63, 8964920492, 52.026925, 14.377627, 5900.1, 6532.71, 65548.8, 0
problems2021-des-cnf.19.t.7, 196.23, 7.434759, 2799.4, 313.74, 10468972476, 64.022887, 17.731899, 6865.1, 7847.34, 65538.0, 0
problems2021-des-cnf.8.p.9, 76.07, 1.167394, 528.7, 99.76, 2037172430, 10.702150, 3.009148, 1254.1, 2663.87, 65537.5, 0
problems2021-drmx-atmostk-drmx-am12-outof-40-ecardn, 1.46, 0.000351, 2.4, 1.09, 6495326, 0.002441, 0.002213, 2.8, 5.03, 23.4, 1
problems2021-drmx-atmostk-drmx-am16-outof-45-ecardn, 1.60, 0.000409, 3.2, 2.06, 15414577, 0.002992, 0.002461, 3.2, 10.00, 28.3, 1
problems2021-drmx-atmostk-drmx-am16-outof-45-emtot, 0.58, 0.000407, 0.0, 0.67, 695913, 0.003066, 0.001291, 0.0, 2.04, 24.2, 1
problems2021-drmx-atmostk-drmx-am20-outof-50-ecardn, 4.39, 0.000469, 4.0, 5.20, 47523915, 0.003983, 0.002730, 4.0, 28.41, 35.0, 1
problems2021-drmx-atmostk-drmx-am20-outof-50-ekmtot, 1.14, 0.000511, 2.7, 0.62, 4255506, 0.004023, 0.002610, 2.7, 4.88, 27.6, 1
problems2021-drmx-atmostk-drmx-am20-outof-50-eseqc, 1.28, 0.000457, 3.2, 1.39, 8714826, 0.003778, 0.002682, 3.2, 9.31, 30.4, 1
problems2021-drmx-atmostk-drmx-am28-outof-60-ekmtot, 1.38, 0.000662, 2.9, 1.10, 6143061, 0.005313, 0.003073, 3.2, 6.37, 34.3, 1
problems2021-drmx-atmostk-drmx-am28-outof-60-emtot, 1.36, 0.000667, 3.2, 1.15, 8082136, 0.005236, 0.003091, 3.2, 7.08, 34.3, 1
problems2021-drmx-atmostk-drmx-am28-outof-60-etot, 6.57, 0.000647, 5.5, 7.34, 63537467, 0.005117, 0.003146, 5.5, 47.90, 42.1, 1
problems2021-drmx-atmostk-drmx-am32-outof-70-ecardn, 1307.20, 0.000832, 52.5, 1479.82, 12728732922, 0.006645, 0.003454, 52.6, 6283.95, 355.1, 1
problems2021-drmx-atmostk-drmx-am32-outof-70-esortn, 3600.07, 0.000900, 79.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-atmostk-drmx-am32-outof-70-etot, 13.68, 0.001165, 8.1, 14.68, 110617373, 0.006886, 0.003740, 8.1, 82.47, 58.1, 1
problems2021-drmx-cryptogen-geffe128_0, 3600.13, 0.294726, 1689.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-geffe128_2, 3600.22, 0.299716, 1343.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-geffe128_3, 3600.19, 0.304148, 1404.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-threshold128_1, 3600.09, 0.309101, 988.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-threshold128_7, 3600.15, 0.313329, 1277.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram72_3, 3601.38, 60.410879, 21375.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram72_6, 3601.40, 65.289098, 21228.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram72_8, 3601.73, 61.817427, 21367.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram72_9, 3601.77, 61.916426, 21393.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram80_3, 3602.49, 98.987481, 31587.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram80_5, 3602.85, 103.403516, 31719.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-drmx-cryptogen-wolfram80_7, 3602.10, 102.797557, 31924.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_non-strict_stb_150_0.05_1_8_3, 3602.35, 93.901769, 30363.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_4_10_0, 102.46, , 32793.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_non-strict_stb_200_0.1_4_10_2, 105.32, , 32789.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_100_0.05_4_20_3, 3600.44, 15.520369, 5703.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_150_0.05_4_30_4, 3601.89, 91.633480, 28349.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_150_0.1_4_15_1, 3601.82, 88.099563, 30063.6, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3, 3602.76, 95.809501, 30530.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1, 108.10, , 32795.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_1, 119.71, , 32778.4, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4, 103.00, , 32772.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1, 123.65, , 32783.8, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-extension-enforcement-extension-enforcement_strict_com_200_0.2_2_10_2, 107.52, , 32776.2, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s01423_nan_explicit_8_0, 9.83, 1.354456, 536.8, 31.19, 1875525554, 11.573202, 3.309014, 1331.4, 2728.28, 65539.3, 0
problems2021-fault-diagnosis-s38417_nan_explicit_12_0, 8.38, 1.270286, 543.1, 29.79, 1908256813, 11.639739, 3.269032, 1335.5, 2714.76, 65569.7, 0
problems2021-fault-diagnosis-s38417_nan_explicit_14_0, 11.73, 1.391081, 553.1, 34.59, 1887080143, 11.973261, 3.340080, 1345.2, 2949.97, 65540.5, 0
problems2021-fault-diagnosis-s38417_nan_explicit_17_0, 9.93, 1.356330, 551.6, 34.42, 1913142085, 11.919276, 3.325402, 1345.4, 2846.64, 65537.3, 0
problems2021-fault-diagnosis-s38417_nan_explicit_18_0, 9.38, 1.281248, 543.9, 30.57, 1908374274, 11.625849, 3.321736, 1336.0, 2767.32, 65536.1, 0
problems2021-fault-diagnosis-s38417_nan_explicit_3_0, 8.27, 1.283003, 545.7, 30.28, 1969758887, 11.626948, 3.323465, 1341.8, 2726.08, 65542.3, 0
problems2021-fault-diagnosis-s38584_nan_explicit_20_0, 121.22, , 32793.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s38584_nan_explicit_21_0, 119.45, , 32793.3, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s38584_nan_explicit_23_0, 120.63, , 32789.7, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s38584_nan_explicit_24_0, 120.03, , 32798.1, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s38584_nan_explicit_42_0, 121.85, , 32768.9, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-fault-diagnosis-s38584_nan_explicit_46_0, 249.29, , 32769.0, NA, NA, NA, NA, NA, NA, NA, NA
problems2021-frb-frb20-11-1.partial, 0.85, 0.006690, 6.0, 1.28, 10615495, 0.066845, 0.020880, 10.8, 64.59, 418.4, 1
problems2021-frb-frb20-11-3.partial, 0.64, 0.006983, 6.0, 1.33, 12584731, 0.066676, 0.020899, 10.7, 61.96, 420.3, 1
problems2021-frb-frb20-11-4.partial, 0.29, 0.006752, 5.8, 0.74, 10319489, 0.066972, 0.020810, 10.7, 62.96, 419.9, 1
problems2021-frb-frb25-13-2.partial, 1.99, 0.014089, 11.9, 2.40, 31752273, 0.137606, 0.041621, 20.6, 481.35, 1163.5, 1
